GENE COMMON gal1RG gal4RG gal80R gal1RG gal4RG gal80R
YKL207W YKL207W -0.020 -0.132 0.061 6.07840e-01 1.52850e-02 4.29070e-01
YJL082W YJL082W -0.217 -0.015 0.007 1.95840e-05 7.59980e-01 9.41780e-01
YGR025W YGR025W -0.076 -0.085 -0.188 3.50220e-01 5.51860e-01 2.03840e-01
YDR371W YDR371W -0.062 -0.090 -0.593 1.70870e-01 2.10210e-01 4.63030e-07
YDR444W YDR444W 0.078 0.034 -0.225 1.38490e-01 5.80150e-01 3.20220e-02
YNR030W ECM39 -0.195 -0.150 -0.274 2.00830e-04 4.74540e-03 2.05440e-04
YDR517W YDR517W -0.124 0.189 -1.018 2.24370e-03 1.16450e-04 9.52020e-16
YER067W YER067W -0.608 0.600 -0.875 1.05470e-10 5.15150e-04 5.46810e-16
YFL015C YFL015C -0.205 -0.226 -0.198 4.59750e-03 1.36360e-02 2.09240e-01
YPL181W YPL181W 0.285 -0.075 0.250 6.15840e-07 1.28100e-01 5.74900e-03
YEL036C ANP1 0.049 -0.092 0.100 1.82810e-01 4.39280e-02 9.24800e-02
YMR124W YMR124W 0.000 -0.004 -0.162 9.99999e-01 9.38260e-01 3.89740e-02
YPL254W HFI1 0.081 -0.097 -0.033 2.58890e-01 4.12820e-01 7.99270e-01
YLR072W YLR072W 0.102 -0.017 0.197 2.80010e-02 7.31940e-01 6.93080e-02
YLR145W YLR145W -0.114 -0.556 0.066 1.91070e-01 2.39170e-02 9.10390e-01
YKR093W PTR2 0.290 0.095 0.066 8.24110e-07 2.98250e-02 3.36780e-01
YLL041C SDH2 0.138 -0.041 0.070 4.46910e-03 3.32280e-01 2.79130e-01
YHR005C GPA1 -0.020 -0.413 0.330 6.44170e-01 5.02850e-05 3.12330e-03
YNL296W YNL296W 0.002 0.114 0.529 9.99999e-01 5.65660e-01 1.10670e-01
YKL135C APL2 0.107 0.010 0.134 1.40380e-02 8.15130e-01 5.28710e-02
YJL156C SSY5 0.018 -0.036 -0.008 6.70230e-01 4.29560e-01 9.03610e-01
YOR010C TIR2 -0.245 0.193 -0.173 1.08900e-06 1.06720e-04 3.98490e-03
YDR372C YDR372C -0.082 -0.348 -0.186 3.55340e-02 1.90550e-04 4.89990e-03
YDR445C YDR445C -0.461 -0.132 -0.493 3.27810e-05 6.11960e-01 3.25490e-02
YFR047C YFR047C -0.182 0.060 -0.448 1.61140e-04 2.33070e-01 3.18250e-11
YNR031C SSK2 0.029 0.630 0.134 4.91460e-01 1.09590e-08 1.31620e-01
YPL182C YPL182C 0.296 -0.264 0.163 2.44230e-06 1.60440e-02 2.11270e-01
YLR073C YLR073C 0.057 -0.324 0.301 4.47100e-01 2.84960e-03 2.08470e-01
YLR146C SPE4 -0.191 -0.331 0.063 3.09610e-04 8.29800e-03 8.03360e-01
YKR094C RPL40B 0.036 -0.578 0.042 5.40110e-01 2.91540e-04 8.25400e-01
YNL297C YNL297C 0.073 0.111 -0.049 5.26600e-02 1.12880e-02 3.56180e-01
YML020W YML020W 0.167 -0.115 0.146 2.96430e-03 3.64600e-01 3.47470e-01
YDL057W YDL057W -0.014 -0.018 0.069 8.37620e-01 8.37620e-01 5.88940e-01
YKL062W MSN4 -0.307 -0.234 -0.074 3.11670e-06 2.82250e-04 4.13050e-01
YBL099W ATP1 0.190 0.250 -0.336 1.24610e-03 1.72180e-05 2.68150e-08
YJL083W YJL083W 0.124 0.114 0.163 1.41980e-02 6.82480e-02 1.91680e-01
YGR026W YGR026W -0.131 0.099 -0.261 9.51320e-04 5.04030e-02 1.16240e-04
YKL208W CBT1 -0.115 -0.078 0.045 4.34280e-02 3.13630e-01 6.76580e-01
YDR518W EUG1 -0.272 -0.092 -0.844 4.96850e-07 6.17410e-02 6.75780e-16
YFL016C MDJ1 0.187 0.102 -0.212 1.85140e-03 2.41940e-02 1.10270e-03
YER068W SIG1 0.028 0.143 -0.163 4.83040e-01 2.38950e-03 9.11850e-02
YMR052W FAR3 -0.662 -0.000 0.000 8.64210e-03 3.51510e-01 9.99999e-01
YEL037C RAD23 0.092 -0.114 0.269 2.04390e-02 2.01910e-02 7.68420e-04
YMR125W STO1 -0.062 -0.090 -0.062 1.71930e-01 1.03720e-01 5.63700e-01
YDR089W YDR089W -0.460 -0.246 -0.039 3.18620e-08 2.50350e-01 8.76890e-01
YPL255W BBP1 0.199 0.206 0.180 8.76550e-03 3.30570e-01 5.60210e-01
YML021C UNG1 -0.029 -0.430 0.277 6.33010e-01 3.47730e-04 1.60800e-01
YLR219W YLR219W 0.034 0.203 0.038 3.87960e-01 3.26710e-04 5.59830e-01
YLL042C YLL042C -0.315 -0.099 -0.167 2.54050e-05 2.52030e-01 2.53360e-01
YKL063C YKL063C 0.127 -0.345 0.450 1.76830e-02 3.46160e-03 7.67690e-03
YJL084C YJL084C 0.166 0.172 0.205 1.71500e-03 4.64830e-02 3.73880e-02
YKL209C STE6 -0.292 -0.032 -1.019 1.42150e-05 6.85500e-01 3.19460e-06
YGR027C RPS25A -0.434 -0.327 -0.320 5.98990e-08 1.17410e-03 2.90890e-08
YJL157C FAR1 -0.158 -0.803 0.972 5.97630e-04 4.74080e-08 6.37080e-07
YMR053C STB2 -0.125 0.178 0.164 3.02330e-02 3.58270e-02 1.85370e-01
YPL183C YPL183C 0.099 0.684 0.000 7.29760e-01 6.91730e-04 6.15670e-01
YMR126C YMR126C -0.081 -0.105 0.083 1.28160e-01 2.52030e-01 5.07440e-01
YLR074C YLR074C 0.004 -0.354 0.069 9.23040e-01 7.51190e-05 6.31030e-01
YPL256C CLN2 -0.138 -0.222 -0.457 2.16750e-03 1.67850e-02 1.58450e-06
YLR147C SMD3 0.179 -0.419 -0.051 3.19580e-01 5.44130e-02 8.16240e-01
YDL058W USO1 0.069 0.049 0.704 1.41520e-01 4.89030e-01 2.87230e-06
YHR006W STP2 0.103 -0.116 0.481 1.03400e-02 3.05750e-02 1.40540e-06
YOR011W YOR011W 0.000 0.859 0.000 9.99999e-01 5.52170e-04 9.99999e-01
YDR373W FRQ1 -0.048 -0.189 0.188 2.14220e-01 1.13130e-03 1.72900e-02
YFR048W YFR048W -0.081 -0.358 0.140 2.67280e-01 9.37170e-02 5.64870e-01
YDR446W ECM11 -0.706 -0.222 -0.000 1.40690e-03 5.05840e-01 4.64370e-01
YLR430W SEN1 -0.218 -0.000 0.000 5.67630e-01 7.05640e-01 9.99999e-01
YNR032W PPG1 -0.035 0.075 0.079 3.50960e-01 7.83240e-02 2.65090e-01
YDR519W FKB2 -0.333 -0.072 -0.107 4.98490e-08 1.12030e-01 1.39210e-01
YFL017C GNA1 0.131 0.122 0.124 1.78540e-03 5.53020e-03 5.03230e-02
YER069W "ARG5,6" -0.355 -0.576 -0.116 4.25520e-05 8.49100e-06 5.07770e-01
YDL059C RAD59 -0.159 -0.208 0.628 1.56420e-02 1.92350e-02 1.09540e-04
YKR095W MLP1 0.205 -0.005 0.509 1.80020e-02 9.64330e-01 6.55390e-03
YNL298W CLA4 0.028 -0.054 -0.453 5.30200e-01 2.34500e-01 8.67140e-08
YHR007C ERG11 -0.233 -0.296 0.231 1.31940e-06 1.62750e-05 2.19450e-03
YDR374C YDR374C -0.434 -0.442 -0.160 1.65360e-04 6.60990e-02 6.70230e-01
YJL158C CIS3 -0.300 0.021 -0.216 2.05360e-07 6.24210e-01 4.71350e-05
YDR447C RPS17B -0.415 -0.460 -0.103 3.88630e-07 5.36300e-07 6.16660e-02
YLR431C YLR431C 0.000 0.000 0.000 9.99999e-01 9.99999e-01 9.99999e-01
YMR127C SAS2 0.045 -0.261 -0.169 5.45190e-01 7.04430e-02 5.01390e-01
YPL184C YPL184C -0.163 0.002 -0.303 1.75200e-04 9.70870e-01 3.55250e-05
YNL001W DOM34 0.220 -0.172 0.275 1.24500e-04 4.83630e-02 1.27130e-02
YEL038W UTR4 0.085 0.329 -0.151 2.60200e-02 5.29850e-07 1.11540e-02
YML022W APT1 -0.258 -0.202 -0.175 1.11240e-05 9.17040e-04 5.42610e-02
YLL043W FPS1 0.172 -0.058 0.141 3.06540e-04 2.65470e-01 1.44060e-01
YKL064W MNR2 0.040 -0.027 -0.662 3.77350e-01 6.55260e-01 5.78430e-12
YKL137W YKL137W -0.258 0.019 -0.132 5.42390e-02 8.55130e-01 3.89230e-01
YJL085W EXO70 0.000 0.000 0.000 9.99999e-01 9.99999e-01 9.99999e-01
YGR028W MSP1 -0.024 0.154 -0.070 6.14740e-01 2.32180e-03 4.11660e-01
YOR012W YOR012W -0.372 -0.101 -0.169 8.24810e-02 7.40140e-01 6.92870e-01
YFR049W YMR31 0.012 -0.191 0.405 8.15130e-01 4.07750e-02 1.67090e-02
YNR033W ABZ1 0.126 0.275 0.108 3.61450e-03 4.40500e-06 2.24720e-01
YFL018C LPD1 0.234 -0.061 -0.041 2.55830e-05 1.69730e-01 5.00440e-01
YNL002C RLP7 0.197 -0.811 0.681 2.89570e-04 5.33430e-06 6.47110e-04
YMR054W STV1 -0.127 -0.041 -0.223 3.39010e-03 4.28580e-01 4.46800e-02
YEL039C CYC7 -0.319 0.377 -1.373 2.87830e-06 7.35680e-07 4.96680e-07
YPL257W YPL257W 0.021 0.070 0.064 7.14320e-01 4.15390e-01 6.09660e-01
YLR075W RPL10 -0.169 -0.200 -0.002 1.72550e-04 4.28570e-04 9.79400e-01
YML023C YML023C -0.149 -0.218 0.129 1.42850e-03 2.22100e-03 2.43770e-01
YLR148W PEP3 0.330 0.000 0.228 5.63170e-02 9.58820e-01 6.80700e-01
YKR096W YKR096W 0.122 0.000 0.000 5.73840e-03 9.99999e-01 9.99999e-01
YNL299W TRF5 0.379 0.037 0.539 2.04380e-05 8.73540e-01 1.92870e-02
YHR008C SOD2 0.009 0.230 -0.144 8.26580e-01 1.20260e-04 1.35640e-02
YKL065C YET1 -0.148 0.034 0.034 3.74100e-04 5.94520e-01 5.62920e-01
YKL138C MRPL31 -0.613 0.140 -0.757 4.55470e-10 4.73940e-02 1.50590e-12
YJL086C YJL086C -0.107 -0.424 0.636 4.77170e-01 1.29150e-01 4.30020e-02
YDR375C BCS1 -0.031 0.185 -0.078 4.88120e-01 1.89080e-02 3.85630e-01
YMR055C BUB2 -0.069 0.046 -0.070 3.63240e-01 6.04680e-01 6.08290e-01
YPL258C THI21 0.105 0.242 0.081 2.32530e-01 3.11260e-01 5.50740e-01
YLR076C YLR076C -0.155 -0.186 -0.003 1.10190e-03 1.27160e-03 9.64330e-01
YLR149C YLR149C 0.073 0.509 -0.045 1.39270e-01 2.46960e-06 4.82740e-01
YLL044W YLL044W -0.295 -0.413 0.067 2.95430e-06 8.21260e-07 2.87350e-01
YBR120C CBP6 0.026 0.061 0.112 6.64030e-01 3.66350e-01 3.84370e-01
YGR029W ERV1 -0.066 -0.212 -0.038 3.72090e-01 1.42250e-02 8.20760e-01
YJL159W HSP150 -0.357 0.111 0.001 6.88790e-08 4.11940e-02 9.99999e-01
YOR013W YOR013W -0.195 -0.073 -0.016 4.66680e-02 5.68020e-01 9.17740e-01
YDR448W ADA2 0.126 -0.207 0.068 1.02130e-02 5.88800e-02 6.03780e-01
YNR034W SOL1 -0.281 0.320 -0.222 3.33990e-06 1.58650e-05 2.64330e-03
YLR432W YLR432W -0.197 -0.054 -0.301 6.68260e-05 3.61120e-01 4.82070e-05
YNL003C PET8 -0.180 0.034 -0.007 9.40110e-05 4.61050e-01 9.23040e-01
YMR128W ECM16 0.254 -0.000 0.000 6.21400e-02 9.79400e-01 2.79400e-01
YPL185W YPL185W 0.007 0.352 0.492 9.20340e-01 2.19620e-04 2.60500e-03
YGR240C PFK1 -0.399 -0.211 -0.603 1.16520e-07 8.33520e-03 4.62110e-04
YKR097W PCK1 1.289 1.224 0.123 7.09200e-13 1.85470e-10 1.38190e-01
YLL045C RPL8B 0.104 -0.262 0.136 1.51180e-02 1.70960e-04 2.04590e-01
YHR009C YHR009C -0.193 0.170 -0.370 1.29570e-04 4.51830e-04 1.53800e-08
YJL087C TRL1 0.069 -0.458 0.322 1.61300e-01 3.45410e-05 2.25180e-02
YDR449C YDR449C 0.216 -0.175 0.679 3.83010e-03 7.14820e-02 6.30850e-03
YNR035C ARC35 0.003 0.021 -0.063 9.41780e-01 6.98540e-01 2.52270e-01
YLR433C CNA1 -0.072 -0.012 -0.205 9.73760e-02 8.26580e-01 1.80770e-02
YMR056C AAC1 0.279 0.259 0.085 2.02620e-04 1.86810e-04 4.19870e-01
YPL186C YPL186C 0.200 0.343 0.291 4.77850e-05 5.97180e-07 4.14130e-04
YPL259C APM1 -0.029 -0.021 0.223 5.06480e-01 6.91000e-01 1.40060e-02
YKR098C UBP11 0.010 0.169 -0.417 8.32620e-01 1.21150e-03 2.04670e-05
YML024W RPS17A -0.551 -0.454 -0.864 6.97250e-11 1.54590e-06 1.31150e-12
YCR100C YCR100C -0.411 -0.352 -0.373 2.70570e-06 2.59300e-02 1.53410e-01
YKL066W YKL066W -0.154 0.135 -0.567 6.29720e-04 6.28050e-03 2.30090e-09
YKL139W CTK1 0.158 -0.582 0.584 7.09540e-03 3.31990e-04 2.03550e-04
YBR121C GRS1 -0.061 -0.107 -0.352 1.55030e-01 3.47110e-02 3.98510e-06
YOR014W RTS1 -0.038 0.651 -0.237 3.06120e-01 1.12220e-01 4.38580e-01
YDR376W ARH1 -0.077 0.059 -0.754 7.46060e-02 2.08860e-01 1.83190e-13
YLR360W VPS38 -0.063 -0.012 -0.106 1.72700e-01 8.44110e-01 3.43680e-01
YMR129W POM152 -0.128 0.832 -0.072 2.61400e-01 9.77130e-07 8.83870e-01
YML025C YML025C 0.138 0.136 -0.119 6.76620e-03 8.49830e-03 2.19340e-01
YGR241C YAP1802 0.003 -0.125 -0.028 9.70870e-01 5.52230e-01 9.28730e-01
YLR077W YLR077W 0.144 0.052 -0.144 7.32570e-03 4.55610e-01 1.37950e-01
YLL046C RNP1 -0.054 -0.171 -0.022 2.91500e-01 4.33770e-02 8.52300e-01
YLR361C YLR361C 0.004 0.060 -0.142 9.34930e-01 3.09850e-01 1.73470e-01
YNR036C YNR036C -0.032 0.265 -0.355 4.13750e-01 2.49720e-05 2.97460e-05
YLR434C YLR434C 0.277 -0.255 -0.000 1.18730e-01 1.70030e-01 9.99999e-01
YMR057C YMR057C -0.000 0.000 0.000 8.76890e-01 9.99999e-01 9.99999e-01
YLR078C BOS1 0.120 -0.237 -0.300 8.49270e-02 5.02830e-02 1.73550e-01
YNL004W HRB1 0.095 -0.065 0.211 2.03610e-02 3.11260e-01 2.02060e-02
YCR101C YCR101C -0.346 -0.445 0.013 2.47020e-04 2.46330e-01 9.64330e-01
YKL067W YNK1 -0.148 0.134 -0.557 1.28640e-03 4.10370e-03 1.80920e-12
YBR122C MRPL36 0.035 0.096 -0.093 4.16320e-01 2.94810e-02 1.85290e-01
YAR070C YAR070C -0.081 -0.263 0.000 5.49620e-01 3.37830e-01 7.55050e-01
YJL088W ARG3 -0.416 -0.694 0.542 2.13620e-03 2.02580e-03 8.82420e-04
YDR377W ATP17 -0.036 0.081 -0.208 3.32450e-01 4.52670e-02 7.00220e-04
YOR015W YOR015W -0.099 0.005 0.059 2.75180e-02 9.17740e-01 5.07440e-01
YNL005C MRP7 0.191 0.054 0.149 1.32350e-04 3.74910e-01 1.05480e-01
YPL187W MFALPHA1 -0.006 -0.076 0.000 9.79400e-01 7.14320e-01 9.99999e-01
YML026C RPS18B -0.459 -0.429 -0.890 1.60320e-09 1.06880e-06 8.44160e-13
YKR099W BAS1 0.466 -0.936 1.101 6.12310e-06 7.64760e-06 6.98960e-04
YOR016C ERP4 0.027 0.097 -0.309 4.93290e-01 2.74860e-02 3.28240e-06
YDR378C LSM6 -0.283 -0.092 -0.031 9.47150e-07 7.41510e-02 7.65030e-01
YGL210W YPT32 0.243 -0.206 0.137 1.56030e-04 9.05810e-03 2.84390e-01
YNR037C YNR037C -0.022 0.046 -0.005 6.50980e-01 3.96140e-01 9.64330e-01
YGR242W YGR242W 0.015 -0.236 -0.026 8.36350e-01 2.02260e-01 8.65550e-01
YLL047W YLL047W -0.391 -0.236 -0.136 2.10160e-04 8.25480e-02 4.36300e-01
YCR102C YCR102C -0.398 0.338 -0.350 1.02940e-05 5.87350e-07 2.83270e-06
YBR050C REG2 0.432 0.679 0.122 6.91400e-08 2.97670e-08 2.84110e-01
YKL068W NUP100 0.148 0.000 0.000 1.13170e-01 9.99999e-01 9.99999e-01
YBR123C TFC1 0.054 -0.145 0.129 2.73590e-01 1.12890e-01 3.22690e-01
YJL089W SIP4 0.037 0.169 0.442 7.26880e-01 5.56010e-01 3.33060e-02
YLR362W STE11 0.144 0.037 0.374 2.39630e-02 5.01390e-01 1.08690e-03
YLR435W YLR435W -0.009 -0.135 0.218 8.33850e-01 3.95750e-02 7.43630e-02
YMR058W FET3 0.449 -0.293 0.640 3.69620e-08 4.77380e-04 1.60050e-08
YPL188W POS5 0.065 -0.020 -0.038 1.47040e-01 6.74250e-01 5.89790e-01
YLR079W SIC1 0.108 -0.440 0.653 1.25870e-01 2.01290e-02 5.64380e-03
YLL048C YBT1 0.009 -0.099 -0.270 8.78590e-01 1.50420e-01 1.23910e-02
YLR290C YLR290C 0.109 0.078 0.218 7.19350e-03 8.78500e-02 9.14650e-03
YLR363C NMD4 -0.052 -0.170 0.195 3.85420e-01 1.60660e-01 1.25550e-01
YGL211W YGL211W 0.042 -0.285 0.326 4.36050e-01 9.81220e-04 1.21280e-02
YLR436C ECM30 -0.152 -0.011 -0.101 8.36400e-04 8.15130e-01 2.47150e-01
YAR071W PHO11 -0.791 -0.023 -0.383 6.84360e-07 6.60160e-01 2.22130e-04
YAL040C CLN3 -0.027 -0.206 0.303 6.65150e-01 1.73690e-03 1.00740e-03
YNL006W LST8 -0.017 0.068 0.015 7.28310e-01 3.38350e-01 8.82090e-01
YGR170W PSD2 0.100 -0.026 -0.045 2.83720e-02 6.88540e-01 6.16140e-01
YGR243W YGR243W 0.530 0.955 -0.100 7.09720e-08 4.33680e-08 3.77960e-01
YML027W YOX1 0.038 -0.336 0.411 4.82150e-01 3.04910e-04 2.52460e-03
YCR030C YCR030C -0.042 0.244 -0.227 2.84670e-01 9.32510e-05 1.02940e-02
YOR300W YOR300W -0.346 -0.420 -0.316 1.46560e-02 8.18730e-02 3.51320e-01
YCR103C YCR103C -0.323 -0.256 -0.302 3.18230e-02 3.13150e-01 4.81260e-01
YKL069W YKL069W -0.007 -0.216 0.221 9.31760e-01 4.84780e-02 1.02810e-01
YOR017W PET127 0.137 0.041 -0.032 6.45940e-02 6.67390e-01 8.36350e-01
YDR379W RGA2 -0.041 0.396 0.000 7.77300e-01 1.89180e-01 4.01000e-01
YNR038W DBP6 0.143 -0.198 0.394 4.64680e-03 1.93160e-01 4.61960e-03
YNL007C SIS1 -0.142 0.015 -0.369 4.48390e-03 7.78200e-01 1.67120e-08
YMR059W SEN15 -0.022 -0.236 -0.148 8.75200e-01 4.42680e-01 4.38070e-01
YPL189W YPL189W -0.077 0.068 0.155 7.52630e-01 2.43880e-01 4.63260e-01
YGR171C MSM1 0.039 0.005 -0.066 4.39850e-01 9.45540e-01 5.91080e-01
YGR244C LSC2 0.411 0.015 0.274 3.44120e-08 7.12290e-01 9.18140e-05
YMR270C RRN9 0.199 -0.274 0.054 3.52100e-04 3.17510e-03 7.04990e-01
YLR291C GCD7 0.018 -0.116 -0.078 6.48870e-01 1.27830e-01 4.48940e-01
YLR437C YLR437C 0.075 0.018 -0.016 7.32790e-02 6.77750e-01 8.21910e-01
YNR039C YNR039C 0.053 -0.067 0.192 2.34610e-01 2.30790e-01 2.89710e-02
YGL212W VAM7 0.104 -0.026 0.189 3.63770e-02 6.61260e-01 7.31000e-02
YBR051W YBR051W 0.465 0.693 0.053 8.68330e-08 9.88020e-07 6.84900e-01
YBR124W YBR124W -0.076 -0.289 0.376 3.63820e-01 1.79550e-01 5.95460e-02
YHR150W YHR150W 0.273 -0.033 0.764 2.28540e-05 8.12930e-01 4.87870e-05
YDR010C YDR010C 0.481 -0.656 0.802 1.56950e-08 2.79260e-05 5.09660e-04
YML028W TSA1 -0.192 0.053 -0.338 1.55840e-05 1.80600e-01 1.15890e-08
YGL140C YGL140C -0.132 -0.040 0.125 7.10860e-03 5.69610e-01 2.94560e-01
YOR301W RAX1 0.013 0.282 -0.428 7.66740e-01 9.96890e-04 6.70880e-03
YGL213C SKI8 -0.049 0.042 -0.236 2.05050e-01 3.71090e-01 6.48620e-03
YLL049W YLL049W -0.275 -0.092 -0.143 1.56200e-04 2.76000e-01 2.87350e-01
YCR031C RPS14A -0.373 -0.193 -0.329 1.22580e-07 9.38060e-04 5.00650e-07
YBR052C YBR052C -0.145 0.157 -0.617 7.99670e-04 4.02320e-03 2.22160e-14
YBR125C PTC4 0.096 0.128 -0.027 2.04230e-02 6.67900e-03 7.20510e-01
YOR018W ROD1 -0.204 -0.216 0.154 9.82170e-05 1.27270e-02 1.91680e-01
YLR364W YLR364W -0.055 -0.068 0.178 8.67110e-01 8.01300e-01 6.85500e-01
YHR151C YHR151C -0.149 -0.053 0.137 6.33190e-03 4.05260e-01 2.24930e-01
YNL008C YNL008C 0.011 0.135 -0.197 8.08620e-01 6.18900e-02 5.58900e-02
YGR172C YIP1 -0.103 0.076 -0.300 1.62900e-02 1.81900e-01 2.24610e-03
YGR245C YGR245C 0.186 -0.000 0.000 5.29160e-01 4.56690e-01 9.99999e-01
YBL020W RFT1 0.045 -0.164 -0.186 4.76300e-01 6.79990e-02 1.18230e-01
YAL041W CDC24 0.050 -0.192 0.258 3.32620e-01 5.65840e-03 1.40060e-02
YMR271C URA10 -0.209 0.306 -0.633 6.56730e-02 6.27590e-03 2.12280e-02
YLR292C SEC72 -0.197 -0.477 0.555 1.94580e-04 7.22270e-06 2.94880e-04
YCR104W PAU3 -0.048 0.038 -0.063 3.18770e-01 6.33510e-01 6.32020e-01
YBL021C HAP3 0.073 -0.256 -0.108 1.82070e-01 1.50040e-02 4.97000e-01
YAR073W YAR073W -0.109 -0.279 -0.402 1.51520e-02 2.09620e-03 1.06030e-06
YML029W YML029W -0.083 0.078 -0.072 7.43630e-02 9.86030e-02 4.72550e-01
YBR053C YBR053C -0.084 0.245 -0.263 3.89890e-02 4.83050e-04 1.60320e-05
YBR126C TPS1 -0.270 0.387 -0.341 4.85580e-06 2.20220e-06 1.90490e-04
YOR019W YOR019W 0.208 0.500 0.136 7.92650e-03 1.31080e-05 2.78580e-01
YLR365W YLR365W 0.000 -0.000 0.000 8.97280e-01 8.08620e-01 9.99999e-01
YLR438W CAR2 0.603 0.214 0.422 1.17240e-09 6.40650e-04 2.20810e-03
YGR246C BRF1 0.254 -0.263 -0.031 9.17700e-04 1.20360e-01 7.60810e-01
YAL042W YAL042W -0.068 -0.045 0.067 1.49500e-01 3.04740e-01 3.14740e-01
YMR272C SCS7 -0.465 0.115 -0.486 3.44350e-08 7.46860e-03 1.35350e-09
YDR011W SNQ2 0.037 -0.087 -0.245 3.42780e-01 1.29930e-01 5.23810e-03
YLR293C GSP1 -0.242 -0.247 -0.128 1.76010e-05 6.79680e-04 1.27030e-02
YCR032W BPH1 0.097 -0.026 -0.049 1.94200e-02 6.42100e-01 5.04240e-01
YGL214W YGL214W 0.109 -0.159 -0.066 3.02300e-01 3.12990e-01 7.99130e-02
YCR105W YCR105W -0.097 -0.217 -0.106 1.60090e-01 4.00690e-03 3.40290e-01
YBL022C PIM1 0.090 0.000 -0.461 2.66400e-02 9.99999e-01 1.60310e-01
YJR110W YJR110W -0.016 -0.363 0.335 7.57500e-01 6.15850e-03 1.45240e-02
YAL043C PTA1 0.066 -0.058 0.017 1.20460e-01 2.56420e-01 8.65550e-01
YHR214W-A YHR214W-A 0.136 -0.033 -0.467 2.78690e-03 7.15680e-01 1.72620e-01
YHR152W SPO12 0.149 -0.012 0.167 1.23030e-02 8.68690e-01 2.19750e-01
YNL009W IDP3 0.854 0.343 0.852 2.13320e-10 5.08840e-07 2.05670e-06
YGR173W YGR173W 0.060 -0.649 0.620 1.68900e-01 2.20220e-06 9.73830e-04
YOR230W WTM1 -0.204 0.206 -0.210 3.88930e-05 1.12250e-04 6.03010e-04
YGL142C GPI10 -0.122 0.141 0.002 1.64820e-02 1.73630e-02 9.99999e-01
YOR303W CPA1 -0.127 -0.089 0.403 2.13700e-03 1.52210e-01 1.58540e-04
YBR127C VMA2 -0.131 -0.029 -0.137 3.59730e-03 4.93600e-01 1.66840e-02
YJR111C YJR111C -0.085 -0.555 0.419 1.08180e-01 1.15470e-05 6.63700e-03
YLR366W YLR366W 0.000 -0.000 0.000 9.99999e-01 8.97280e-01 9.99999e-01
YLR439W MRPL4 0.185 0.176 -0.108 2.20550e-04 7.39470e-04 3.16670e-01
YHR080C YHR080C 0.026 0.175 -0.166 5.96260e-01 2.48900e-03 1.03460e-01
YHR153C SPO16 -0.482 -0.460 -0.085 2.76730e-05 5.82920e-02 8.75200e-01
YGR174C CBP4 0.027 0.305 -0.010 4.92990e-01 1.28340e-06 9.05810e-01
YIL100W YIL100W -0.112 -0.298 -0.151 4.24440e-01 4.04580e-01 5.22310e-01
YMR273C ZDS1 0.147 -0.030 0.007 1.61480e-02 4.81260e-01 9.17740e-01
YLR294C YLR294C 0.238 0.083 0.054 3.60350e-04 1.23790e-01 6.27110e-01
YDR012W RPL4B -0.217 0.029 -0.145 5.15720e-06 5.20960e-01 8.43340e-02
YCR033W YCR033W 0.194 0.097 0.245 9.52800e-05 9.21730e-02 2.11300e-02
YGL215W CLG1 0.089 0.026 0.043 2.96870e-02 5.56770e-01 4.31050e-01
YCR106W YCR106W -0.339 -0.460 -0.367 2.48590e-06 2.83860e-04 2.93210e-02
YBR054W YRO2 -1.041 -0.062 -0.682 1.51340e-08 1.83880e-01 5.24290e-12
YCL002C YCL002C -0.153 -0.205 -0.295 5.23460e-02 4.67420e-02 3.25180e-01
YNL220W ADE12 -0.392 -0.292 -0.021 4.63570e-09 2.98710e-05 7.59150e-01
YAR075W YAR075W -0.159 -0.286 -0.077 8.90200e-02 1.66830e-04 3.63430e-01
YBL023C MCM2 0.018 -0.141 0.042 7.15000e-01 6.03160e-02 7.50240e-01
YAL044C GCV3 0.032 -0.418 0.401 4.01220e-01 1.67540e-06 1.12820e-06
YIL101C XBP1 -0.000 0.589 0.130 9.99999e-01 2.79850e-07 1.37950e-01
YGR247W YGR247W 0.142 0.229 -0.022 1.46840e-02 2.35070e-03 8.45440e-01
YGL070C RPB9 -0.077 -0.454 0.022 2.91500e-01 3.23610e-03 8.87540e-01
YGL143C MRF1 0.069 0.211 -0.378 1.78590e-01 1.06400e-03 7.98710e-05
YOR231W MKK1 -0.040 -0.795 0.065 4.01670e-01 4.56080e-02 5.63310e-01
YOR304W ISW2 0.127 0.132 0.108 2.77210e-02 1.26090e-01 4.57500e-01
YBR055C PRP6 0.057 -0.270 0.076 2.19440e-01 2.71360e-03 5.42280e-01
YBR128C APG14 -0.113 -0.024 0.292 1.19900e-01 7.95260e-01 2.91170e-02
YNL221C POP1 -0.023 -0.490 0.115 5.66450e-01 8.01060e-06 2.86920e-01
YLR367W RPS22B 0.177 -0.216 0.389 1.55070e-03 1.23490e-02 3.45270e-03
YGR175C ERG1 -0.018 -0.243 -0.345 6.25170e-01 1.39330e-03 5.30030e-07
YMR274C RCE1 -0.087 -0.026 -0.374 2.41240e-01 7.48650e-01 4.63180e-02
YLR295C ATP14 0.276 0.109 -0.266 6.93190e-05 4.17820e-02 2.68770e-02
YDR013W YDR013W -0.204 -0.420 0.156 9.19790e-03 8.97730e-03 3.76530e-01
YGL216W KIP3 0.114 -0.081 -0.071 1.39220e-02 3.09850e-01 5.54110e-01
